134	12/16/2018	200.51	79.197	0.99
135	12/16/2018	200.51	78.943	0.99
136	12/16/2018	200.51	78.789	0.99
137	12/16/2018	200.51	78.641	0.99
138	12/16/2018	200.51	78.519	0.991
139	12/16/2018	200.51	78.41	0.991
140	12/16/2018	200.51	78.239	0.991
141	12/16/2018	200.51	78.063	0.991
142	12/16/2018	200.51	77.957	0.991
143	12/16/2018	200.51	77.808	0.991
144	12/16/2018	200.51	77.652	0.991
145	12/16/2018	200.51	77.542	0.991
146	12/16/2018	200.51	77.475	0.991
147	12/16/2018	200.51	77.36	0.992
148	12/16/2018	200.51	77.277	0.992
149	12/16/2018	200.51	77.197	0.992
150	12/16/2018	200.51	77.105	0.992
151	12/16/2018	200.51	77.076	0.992
152	12/16/2018	200.51	77.15	0.992
153	12/16/2018	200.51	77.156	0.992
154	12/16/2018	200.51	77.135	0.992
155	12/16/2018	200.51	77.164	0.992
156	12/16/2018	200.51	77.167	0.992
157	12/16/2018	200.51	77.126	0.992
158	12/16/2018	200.51	77.243	0.992
159	12/16/2018	200.51	77.309	0.991
160	12/16/2018	200.51	77.297	0.991
161	12/16/2018	200.51	77.318	0.991
162	12/16/2018	200.51	77.219	0.991
163	12/16/2018	200.51	77.117	0.992
164	12/16/2018	200.51	77.114	0.992
165	12/16/2018	200.51	76.99	0.992
166	12/16/2018	200.51	76.769	0.992
167	12/16/2018	200.51	76.698	0.992
168	12/16/2018	200.51	76.611	0.992
169	12/16/2018	200.51	76.636	0.992
170	12/16/2018	200.51	76.491	0.992
171	12/16/2018	200.51	76.383	0.992
172	12/16/2018	200.51	76.261	0.992
173	12/16/2018	200.51	76.22	0.992
174	12/16/2018	200.51	76.138	0.992
175	12/16/2018	200.51	76.082	0.992
176	12/16/2018	200.51	76.003	0.993
177	12/16/2018	200.51	75.94	0.993
178	12/16/2018	200.51	75.886	0.993
179	12/16/2018	200.51	75.84	0.993
180	12/16/2018	200.51	75.791	0.993
181	12/16/2018	200.51	75.715	0.993
182	12/16/2018	200.51	75.628	0.993
183	12/16/2018	200.51	75.544	0.993
184	12/16/2018	200.51	75.497	0.993
185	12/16/2018	37.209	75.429	0.993
186	12/16/2018	37.189	75.371	0.993
187	12/16/2018	37.234	75.365	0.993
188	12/16/2018	37.141	75.342	0.993
189	12/16/2018	37.253	75.383	0.993
190	12/16/2018	37.255	75.415	0.993
191	12/16/2018	37.616	75.278	0.993
192	12/16/2018	37.389	75.343	0.993
193	12/16/2018	37.108	75.485	0.993
194	12/16/2018	37.144	75.51	0.993
195	12/16/2018	36.94	75.665	0.993
196	12/16/2018	37.085	75.582	0.993
197	12/16/2018	36.668	75.642	0.993
198	12/16/2018	36.482	75.701	0.993
199	12/16/2018	36.623	75.651	0.993
200	12/16/2018	36.725	75.625	0.993
201	12/16/2018	36.855	75.578	0.993
202	12/16/2018	36.858	75.535	0.993
203	12/16/2018	37.045	75.48	0.993
204	12/16/2018	37.026	75.445	0.993
205	12/16/2018	37.065	75.33	0.993
206	12/16/2018	37.231	75.201	0.993
207	12/16/2018	37.319	75.118	0.993
208	12/16/2018	37.491	75.008	0.993
209	12/16/2018	37.549	75.005	0.993
210	12/16/2018	37.753	75.133	0.993
211	12/16/2018	37.548	75.299	0.993
212	12/16/2018	37.599	75.382	0.993
213	12/16/2018	37.649	75.347	0.993
214	12/16/2018	37.536	75.384	0.993
215	12/16/2018	37.498	75.326	0.993
216	12/16/2018	37.555	75.308	0.993
217	12/16/2018	37.413	75.358	0.993
218	12/16/2018	37.2	75.468	0.993
219	12/16/2018	37.086	75.491	0.993
220	12/16/2018	36.908	75.512	0.993
221	12/16/2018	36.969	75.462	0.993
222	12/16/2018	36.938	75.422	0.993
223	12/16/2018	37.127	75.292	0.993
224	12/16/2018	37.213	75.19	0.993
225	12/16/2018	37.076	75.205	0.993
226	12/16/2018	37.137	75.163	0.993
227	12/16/2018	37.353	75.002	0.993
228	12/16/2018	37.361	74.95	0.993
229	12/16/2018	37.402	74.862	0.993
230	12/16/2018	37.426	74.87	0.993
231	12/16/2018	37.473	74.988	0.993
232	12/16/2018	37.614	75.039	0.993
233	12/16/2018	37.424	75.042	0.993
234	12/16/2018	37.595	74.996	0.993
235	12/17/2018	37.581	75.061	0.993
236	12/17/2018	37.482	75.055	0.993
237	12/17/2018	37.416	75.106	0.993
238	12/17/2018	37.536	75.073	0.993
239	12/17/2018	37.411	75.008	0.993
240	12/17/2018	37.661	74.945	0.993
241	12/17/2018	37.624	74.908	0.993
242	12/17/2018	37.462	74.904	0.993
243	12/17/2018	37.269	74.948	0.993
244	12/17/2018	37.166	74.975	0.993
245	12/17/2018	37.2	74.951	0.993
246	12/17/2018	37.474	74.799	0.993
247	12/17/2018	37.376	74.802	0.993
248	12/17/2018	37.509	74.703	0.993
249	12/17/2018	37.62	74.632	0.993
250	12/17/2018	37.694	74.599	0.993
251	12/17/2018	37.78	74.689	0.993
252	12/17/2018	38.079	74.648	0.993
253	12/17/2018	37.891	74.61	0.993
254	12/17/2018	37.92	74.602	0.993
255	12/17/2018	37.606	74.778	0.993
256	12/17/2018	37.452	74.725	0.993
257	12/17/2018	37.715	74.666	0.993
258	12/17/2018	37.494	74.746	0.993
259	12/17/2018	37.531	74.682	0.993
260	12/17/2018	37.397	74.665	0.993
261	12/17/2018	37.287	74.65	0.993
262	12/17/2018	37.266	74.688	0.993
263	12/17/2018	37.195	74.655	0.993
264	12/17/2018	37.218	74.663	0.993
265	12/17/2018	37.183	74.65	0.993
266	12/17/2018	37.068	74.652	0.993
267	12/17/2018	37.229	74.549	0.993
268	12/17/2018	37.308	74.509	0.994
269	12/17/2018	37.569	74.337	0.994
270	12/17/2018	37.489	74.245	0.994
271	12/17/2018	37.597	74.111	0.994
272	12/17/2018	37.671	74.094	0.994
273	12/17/2018	37.836	73.937	0.994
274	12/17/2018	37.851	73.898	0.994
275	12/17/2018	37.825	73.958	0.994
276	12/17/2018	38.07	73.992	0.994
277	12/17/2018	37.975	74.152	0.994
278	12/17/2018	37.857	74.212	0.994
279	12/17/2018	37.964	74.256	0.994
280	12/17/2018	37.911	74.255	0.994
281	12/17/2018	37.741	74.316	0.994
282	12/17/2018	37.801	74.354	0.994
283	12/17/2018	37.631	74.412	0.993
284	12/17/2018	37.701	74.412	0.993
285	12/17/2018	37.687	74.379	0.993
286	12/17/2018	37.511	74.333	0.994
287	12/17/2018	37.589	74.272	0.994
288	12/17/2018	37.444	74.272	0.994
289	12/17/2018	37.221	74.396	0.993
290	12/17/2018	37.341	74.374	0.993
291	12/17/2018	37.237	74.379	0.993
292	12/17/2018	37.378	74.331	0.993
293	12/17/2018	37.327	74.345	0.993
294	12/17/2018	37.582	74.158	0.994
295	12/17/2018	37.638	74.128	0.994
296	2/6/2019	17.7	80.731	0.99
297	2/6/2019	17.667	80.818	0.99
298	2/6/2019	17.434	80.932	0.99
299	2/6/2019	17.362	81.06	0.99
300	2/6/2019	17.383	81.235	0.99
301	2/6/2019	17.292	81.394	0.99
302	2/13/2019	17.448	81.559	0.99
303	2/13/2019	17.008	81.64	0.99
304	2/13/2019	16.979	81.833	0.989
305	2/13/2019	16.808	82.005	0.989
306	2/13/2019	16.698	82.19	0.989
307	2/13/2019	16.564	82.396	0.989
308	2/13/2019	16.579	82.563	0.989
309	2/13/2019	16.419	82.743	0.989
310	2/13/2019	16.289	82.924	0.989
311	2/13/2019	16.19	83.112	0.989
312	2/13/2019	16.354	83.269	0.989
313	2/13/2019	16.065	83.447	0.988
314	2/13/2019	15.954	83.605	0.988
315	2/13/2019	15.923	83.732	0.988
316	2/13/2019	14.849	84.952	0.987
317	2/13/2019	14.845	84.981	0.987
318	2/13/2019	14.808	85.064	0.987
319	2/13/2019	14.673	85.191	0.987
320	2/13/2019	14.664	85.257	0.987
321	2/13/2019	14.701	85.33	0.987
322	2/13/2019	14.718	85.404	0.987
323	2/13/2019	14.585	85.442	0.987
324	2/13/2019	14.596	85.487	0.987
325	2/13/2019	14.416	85.564	0.987
326	2/13/2019	14.461	85.611	0.987
327	2/13/2019	14.359	85.65	0.987
328	2/13/2019	14.291	85.714	0.987
329	2/13/2019	14.195	85.786	0.987
330	2/13/2019	14.132	85.823	0.987
331	2/13/2019	14.147	85.825	0.987
332	2/13/2019	14.15	85.958	0.987
333	2/13/2019	13.952	86.084	0.987
334	2/13/2019	14.01	86.077	0.987
335	2/13/2019	14.585	86.384	0.987
336	2/13/2019	13.964	86.582	0.987
337	2/13/2019	13.815	86.699	0.986
338	2/13/2019	13.728	86.782	0.987
339	2/13/2019	14.02	86.856	0.986
340	2/13/2019	13.627	86.857	0.987
341	2/13/2019	13.555	86.903	0.986
342	2/13/2019	13.531	86.95	0.986
343	2/13/2019	13.507	86.945	0.986
344	2/13/2019	13.448	86.965	0.987
